obs,gnut,male,land,labor,seed,agrochem,usehirlab,imprseed,earlypln,latepln,soil3,extens,socnet,farmtyp3,farmtyp2,dist1,dist2
1393,5.375278473,1,-0.9162907,3.928171873,3.401197433,0,0,0,0,0,1,0,1,1,0,1,0
921,5.192956924,1,-0.9162907,4.122834682,2.995732307,0,1,0,0,0,1,0,0,1,0,1,0
780,6.291569233,0,-0.9162907,4.280284405,3.401197433,0,1,1,0,0,0,1,1,0,0,0,1
124,4.969813347,0,-0.9162907,4.513142586,2.995732307,0,1,1,0,0,0,0,1,1,0,0,1
852,6.109247684,1,-0.9162907,3.846002817,2.77258873,0,1,0,1,0,1,1,0,0,0,0,1
1669,6.866933346,1,-0.9162907,5.440398216,3.401197433,0,0,1,0,0,0,1,1,1,0,0,0
1566,5.780743599,1,-0.9162907,3.044522524,2.995732307,0,1,0,1,0,0,1,1,1,0,1,0
572,6.78219223,0,-0.9162907,4.776540279,2.995732307,0,1,0,0,0,0,0,0,0,1,0,1
492,5.529428959,0,-0.9162907,4.192740917,2.890371799,0,1,1,1,0,0,1,1,0,0,0,0
1085,6.068425655,1,-0.9162907,5.64346981,2.302585125,0,1,1,1,0,1,0,1,1,0,0,1
850,5.834810734,1,-0.9162907,4.747190475,2.302585125,0,1,1,0,0,0,1,1,1,0,0,0
493,5.192956924,0,-0.9162907,4.184002399,1.791759491,0,0,0,0,0,1,0,1,0,0,0,1
589,5.886104107,0,-0.9162907,3.714742184,3.218875885,0,0,1,1,0,0,1,1,0,0,0,1
690,6.068425655,0,-0.9162907,4.239367962,2.197224617,10.18866634,1,0,0,0,0,0,0,1,0,0,0
990,4.836281776,1,-0.9162907,4.336545467,2.995732307,0,0,0,1,0,0,0,1,1,0,0,1
49,5.834810734,0,-0.9162907,4.364753246,2.639057398,0,1,1,0,0,1,0,0,0,1,1,0
929,5.480638981,1,-0.9162907,4.873531818,3.68887949,7.700521946,0,1,1,0,1,0,1,0,1,0,1
1302,5.087596416,1,-0.9162907,3.86894846,1.791759491,0,0,0,1,0,0,0,1,0,0,0,1
1343,4.276666164,1,-0.9162907,3.784144163,2.484906673,0,0,1,1,0,1,0,0,1,0,1,0
1226,5.934894085,1,-0.9162907,4.644871712,3.401197433,0,1,1,1,0,0,0,1,1,0,0,1
1185,6.068425655,1,-0.9162907,4.092092037,2.708050251,0,0,1,1,0,0,1,1,0,0,0,1
1153,5.480638981,1,-0.9162907,2.803360462,2.995732307,0,0,1,0,0,0,1,1,1,0,0,1
117,4.787491798,0,-0.9162907,4.645092487,2.995732307,0,0,0,0,0,0,1,1,0,1,0,1
1407,6.109247684,1,-0.9162907,4.566761971,2.484906673,0,0,1,0,0,1,0,0,0,1,0,1
500,5.59842205,0,-0.9162907,4.635951519,4.382026672,0,0,1,0,0,0,0,1,0,1,0,0
1209,5.087596416,1,-0.9162907,4.620255947,1.791759491,0,0,0,1,0,0,0,1,0,0,0,1
184,5.087596416,0,-0.9162907,4.445118904,2.708050251,0,1,1,0,0,1,0,1,1,0,0,0
1038,4.969813347,1,-0.9162907,4.30330801,2.995732307,0,0,1,0,1,0,0,1,0,1,0,0
1028,6.386879444,1,-0.9162907,5.036575794,1.791759491,0,1,1,1,0,1,0,1,0,0,0,1
1654,4.276666164,1,-0.9162907,2.962227106,1.609437943,0,0,1,0,0,1,1,1,0,1,1,0
1375,5.981414318,1,-0.9162907,3.737669706,2.995732307,0,1,0,0,0,0,1,1,0,1,1,0
1073,6.040254593,1,-0.9162907,4.263383865,2.995732307,0,0,1,1,0,0,0,1,1,0,0,1
260,6.291569233,0,-0.9162907,4.367750168,3.68887949,0,1,1,0,0,0,1,1,1,0,0,0
628,5.683579922,0,-0.9162907,3.836566448,2.708050251,0,1,1,0,0,0,1,0,0,1,0,1
209,4.836281776,0,-0.9162907,3.229222298,1.791759491,0,0,0,0,0,1,0,0,0,1,1,0
1211,5.662960529,1,-0.9162907,3.72120142,3.68887949,0,1,0,1,0,1,0,1,1,0,1,0
1622,5.59842205,1,-0.9162907,4.131319046,3.68887949,0,0,0,1,0,0,0,1,0,0,0,1
1102,5.529428959,1,-0.9162907,3.555290937,1.791759491,0,0,0,1,0,0,0,0,0,0,0,1
1521,6.733401775,1,-0.9162907,4.3849473,1.386294365,0,1,1,0,0,1,0,1,1,0,0,1
875,6.858564854,1,-0.9162907,4.207792282,3.68887949,0,1,0,0,0,1,0,0,1,0,1,0
1014,6.579251289,1,-0.9162907,4.387573719,2.995732307,0,1,1,1,0,0,1,0,0,1,0,1
408,5.010635376,0,-0.9162907,4.345129013,1.791759491,0,1,0,0,0,0,1,1,1,0,0,1
544,5.087596416,0,-0.9162907,4.209323883,1.791759491,0,0,1,0,0,1,0,0,0,1,0,1
70,5.192956924,0,-0.9162907,3.978147745,1.791759491,0,0,0,0,0,1,1,1,1,0,1,0
319,4.836281776,0,-0.9162907,3.848955393,2.197224617,0,0,1,0,0,0,0,1,1,0,0,1
1036,5.59842205,1,-0.9162907,4.265225887,2.995732307,0,1,1,0,0,0,1,1,1,0,1,0
1470,1.098612309,1,-0.9162907,4.010618687,2.197224617,0,0,1,0,1,1,0,1,1,0,0,0
445,3.988984108,0,-0.9162907,4.841222286,1.791759491,0,0,1,0,0,0,0,1,1,0,0,1
321,6.356107712,0,-0.9162907,5.058536053,4.499809742,0,0,1,0,0,0,0,1,1,0,0,1
548,5.192956924,0,-0.9162907,5.248391628,1.098612309,0,0,0,1,0,0,0,0,0,1,0,1
1463,7.040886402,1,-0.9162907,4.032823563,2.079441547,0,1,0,1,0,1,1,1,1,0,1,0
1156,5.192956924,1,-0.9162907,4.308998585,2.302585125,0,1,1,0,1,0,0,1,1,0,0,0
748,5.886104107,0,-0.9162907,3.678551435,2.995732307,0,0,0,1,0,1,0,1,1,0,0,1
1483,6.173786163,1,-0.9162907,4.807866096,2.302585125,0,0,0,0,0,1,1,1,1,0,1,0
1018,6.104793072,1,-0.9162907,4.158883095,3.401197433,0,1,0,0,0,1,0,1,0,1,1,0
1276,5.375278473,1,-0.9162907,4.489175797,2.708050251,0,0,0,0,0,0,0,1,0,1,1,0
88,5.123963833,0,-0.9162907,3.225096464,3.401197433,0,1,0,0,0,1,1,0,1,0,1,0
466,4.499809742,0,-0.9162907,3.98794651,2.708050251,0,0,1,1,0,0,0,1,1,0,0,1
231,6.579251289,0,-0.9162907,4.136813164,3.295836926,0,1,1,1,0,0,0,0,1,0,0,1
1564,5.991464615,1,-0.9162907,3.901972771,3.871201038,0,0,1,0,0,1,0,1,0,0,0,1
138,2.890371799,0,-0.9162907,3.662124634,2.890371799,0,0,1,1,0,1,0,1,0,1,0,1
484,6.356107712,0,-0.9162907,4.542677402,2.995732307,0,0,1,1,0,0,1,1,1,0,0,1
973,6.257667542,1,-0.9162907,4.564889908,2.484906673,0,1,1,0,0,0,1,1,1,0,0,1
1374,5.703782558,1,-0.9162907,4.796616554,3.091042519,0,1,1,0,0,1,1,1,1,0,0,1
283,5.834810734,0,-0.9162907,4.119427204,2.890371799,0,1,1,0,0,0,1,0,0,0,0,0
389,4.836281776,0,-0.9162907,3.611539364,1.945910096,0,1,0,0,0,0,0,0,1,0,1,0
597,5.730099678,0,-0.9162907,4.72781229,2.397895336,0,1,1,0,0,1,1,1,0,0,0,1
1496,5.480638981,1,-0.9162907,4.624403954,2.995732307,0,1,1,0,0,1,1,0,0,1,0,1
1030,4.60517025,1,-0.9162907,4.434524059,2.484906673,0,0,1,1,0,0,0,1,1,0,0,1
1172,5.087596416,1,-0.9162907,3.746346235,2.995732307,0,0,0,0,0,0,0,1,0,0,1,0
1010,5.192956924,1,-0.9162907,3.688829422,1.791759491,0,0,0,0,0,0,0,1,1,0,1,0
1473,5.59842205,1,-0.9162907,4.586007595,4.787491798,0,1,1,0,0,0,0,0,0,0,0,0
365,5.981414318,0,-0.9162907,3.763569355,3.091042519,0,0,1,0,0,1,0,1,1,0,1,0
686,5.375278473,0,-0.9162907,4.117263317,2.995732307,0,0,1,1,0,1,0,1,1,0,0,1
172,4.836281776,0,-0.9162907,3.782324314,2.302585125,7.20786047,1,1,1,0,0,0,1,1,0,1,0
342,5.192956924,0,-0.9162907,3.941232204,2.302585125,0,0,1,0,0,0,0,1,1,0,0,0
1333,5.886104107,1,-0.9162907,3.655374289,2.77258873,0,0,1,1,0,1,1,1,1,0,1,0
145,5.192956924,0,-0.9162907,4.258841515,4.382026672,0,0,1,0,0,1,0,1,1,0,1,0
1139,4.969813347,1,-0.9162907,4.423576355,2.708050251,0,1,1,0,1,0,1,1,0,0,0,1
730,5.013963223,0,-0.9162907,3.888017178,2.995732307,0,1,1,1,0,0,0,1,1,0,0,1
885,5.59842205,1,-0.9162907,4.115127087,1.791759491,0,1,0,0,0,1,0,1,1,0,1,0
713,5.886104107,0,-0.9162907,4.670639515,2.708050251,0,0,0,1,0,0,1,1,0,0,0,1
704,5.703782558,0,-0.9162907,4.737986565,3.68887949,0,0,1,1,0,0,0,1,1,0,0,1
694,5.886104107,0,-0.9162907,4.346503258,2.302585125,9.495519638,1,0,0,0,0,0,0,1,0,0,0
764,5.192956924,0,-0.9162907,3.82972765,2.302585125,0,0,0,1,0,1,0,1,1,0,1,0
963,6.445719719,1,-0.9162907,4.287550926,3.218875885,0,1,0,1,0,0,0,0,0,1,1,0
171,4.836281776,0,-0.9162907,4.875464439,2.484906673,0,0,1,0,0,1,0,0,0,1,0,0
461,5.934894085,0,-0.9162907,4.433290005,3.218875885,0,1,0,0,0,1,0,0,0,0,1,0
523,4.762174129,0,-0.9162907,4.774642944,3.178053856,0,0,1,0,0,0,0,0,0,0,0,1
258,6.802394867,0,-0.9162907,4.232540131,1.791759491,0,0,1,1,0,1,1,1,1,0,0,1
1065,6.386879444,1,-0.9162907,4.150173187,1.791759491,0,1,1,1,0,1,0,1,0,1,0,1
143,4.836281776,0,-0.9162907,3.782961607,2.708050251,0,1,1,0,0,0,1,1,0,0,0,1
428,4.969813347,0,-0.9162907,4.240506172,1.791759491,0,0,0,0,0,1,1,0,0,0,1,0
1026,5.59842205,1,-0.9162907,4.434547901,1.945910096,0,1,0,1,0,0,1,0,0,0,0,1
1242,4.836281776,1,-0.9162907,4.46164608,3.912023067,9.086815834,1,1,0,0,0,1,1,1,0,0,1
1538,6.291569233,1,-0.9162907,4.222576618,2.708050251,10.18866634,1,1,0,0,1,0,1,1,0,0,0
1447,5.934894085,1,-0.9162907,4.749876499,2.484906673,0,1,0,0,0,0,0,1,1,0,1,0
741,5.493061543,0,-0.9162907,3.830856323,2.890371799,0,0,1,0,0,0,1,1,1,0,0,0
228,5.886104107,0,-0.9162907,4.632143021,1.791759491,0,1,0,1,0,0,1,1,1,0,0,1
565,5.966146946,0,-0.9162907,4.465103149,3.555348158,0,0,1,1,0,0,1,1,0,0,0,1
615,5.288267136,0,-0.9162907,4.158007622,3.091042519,0,0,0,1,0,1,0,1,1,0,0,1
286,5.780743599,0,-0.9162907,4.607747078,3.68887949,0,0,0,0,0,0,1,1,0,0,0,0
871,5.59842205,1,-0.9162907,4.092543125,1.791759491,0,1,1,0,1,1,0,1,1,0,0,1
1381,6.291569233,1,-0.9162907,4.358681202,2.302585125,0,0,0,0,0,0,0,1,1,0,0,1
925,6.109247684,1,-0.9162907,4.229516029,4.382026672,0,1,0,0,0,1,0,0,0,0,1,0
1161,4.60517025,1,-0.9162907,5.113215923,2.995732307,0,0,0,1,0,0,0,1,0,0,0,1
655,4.094344616,0,-0.9162907,5.314977646,2.302585125,0,0,1,1,0,0,0,1,1,0,0,1
1288,5.886104107,1,-0.9162907,5.274874687,1.609437943,0,1,1,0,1,0,1,1,1,0,0,0
1358,6.291569233,1,-0.9162907,3.912023067,3.401197433,0,1,1,0,0,0,0,1,0,0,1,0
1179,4.836281776,1,-0.9162907,4.044839382,2.995732307,0,0,0,0,0,0,0,0,0,1,0,1
1633,6.173786163,1,-0.9162907,3.985979557,2.484906673,0,0,0,1,0,0,1,1,1,0,1,0
933,4.969813347,1,-0.9162907,3.873365402,2.995732307,0,0,0,1,0,1,0,0,0,0,1,0
412,5.59842205,0,-0.9162907,3.682207346,2.995732307,0,0,0,0,0,1,1,0,0,0,1,0
1682,5.780743599,1,-0.9162907,4.27183485,2.995732307,0,0,0,1,0,0,0,0,0,1,1,0
347,4.836281776,0,-0.9162907,3.804794073,3.68887949,8.031385422,0,0,0,0,0,0,1,0,1,0,0
1037,5.192956924,1,-0.9162907,3.846737623,2.708050251,0,1,0,0,0,1,1,1,1,0,1,0
784,6.040254593,0,-0.9162907,4.077503681,2.197224617,0,1,0,1,0,0,1,1,1,0,0,1
81,4.68213129,0,-0.9162907,3.916731834,2.995732307,0,1,1,1,0,1,1,1,1,0,0,1
1319,6.473890781,1,-0.9162907,4.936328411,2.484906673,0,0,0,1,0,0,1,1,0,0,0,1
1355,5.192956924,1,-0.9162907,5.265938759,2.302585125,0,1,1,0,1,0,1,1,0,0,0,0
1695,7.045776367,1,-0.9162907,4.394251823,2.995732307,0,0,1,0,0,0,0,0,0,1,0,1
585,5.59842205,0,-0.9162907,4.40667057,2.302585125,0,1,1,1,0,0,1,1,0,0,1,0
691,5.010635376,0,-0.9162907,4.482052803,1.791759491,0,0,1,1,0,0,0,1,0,0,0,1
433,5.934894085,0,-0.9162907,5.169551849,3.218875885,0,1,1,0,1,0,0,1,1,0,0,0
390,5.59842205,0,-0.9162907,4.049939632,3.68887949,0,1,0,1,0,0,1,1,1,0,1,0
975,5.780743599,1,-0.9162907,4.242045879,2.995732307,0,1,0,0,0,1,0,0,0,1,1,0
115,5.529428959,0,-0.9162907,4.621574879,2.995732307,0,0,0,1,0,0,0,1,0,0,0,1
664,5.529428959,0,-0.9162907,3.438942671,2.197224617,0,0,0,0,0,0,0,1,1,0,1,0
438,5.723585129,0,-0.9162907,4.272936821,4.094344616,0,1,0,0,0,0,0,1,0,0,1,0
1309,6.068425655,1,-0.9162907,3.877680063,3.401197433,0,0,1,1,0,0,0,1,0,0,0,1
976,5.52146101,1,-0.9162907,4.023421288,3.80666256,0,1,1,0,0,1,0,0,1,0,0,1
1362,5.780743599,1,-0.9162907,4.60698843,2.302585125,0,1,1,0,0,0,1,1,1,0,0,0
1181,6.327936649,1,-0.9162907,4.839989185,1.791759491,0,1,0,1,0,0,0,1,0,1,0,1
1331,5.141663551,1,-0.9162907,2.936088324,2.995732307,0,0,0,0,0,0,0,1,1,0,1,0
1540,5.780743599,1,-0.9162907,5.220053196,3.68887949,0,1,1,0,0,1,0,0,0,0,0,0
1088,5.493061543,1,-0.9162907,5.386868477,3.555348158,0,0,1,1,0,1,0,1,1,0,0,1
51,6.291569233,0,-0.9162907,4.473853588,2.995732307,0,1,1,0,0,1,0,1,1,0,0,1
449,5.886104107,0,-0.9162907,4.274413586,2.484906673,0,0,0,0,0,1,0,0,0,1,0,1
1589,4.499809742,1,-0.9162907,4.369397163,3.401197433,0,0,1,1,0,0,0,0,1,0,0,1
1090,6.040254593,1,-0.9162907,4.22176981,3.401197433,0,0,0,1,0,0,0,1,0,1,0,1
528,5.288267136,0,-0.9162907,4.931404591,2.484906673,0,0,1,0,0,0,0,1,0,0,0,0
1061,6.040254593,1,-0.9162907,4.087252617,2.197224617,0,0,0,0,0,0,1,1,1,0,0,1
1115,5.480638981,1,-0.9162907,4.194370747,2.995732307,0,0,1,0,0,0,1,1,0,1,1,0
244,5.780743599,0,-0.9162907,5.156754017,3.401197433,0,1,1,0,0,0,0,1,0,1,0,0
1467,6.173786163,1,-0.9162907,4.374070168,1.791759491,0,1,0,0,0,1,1,0,1,0,1,0
920,5.34710741,1,-0.9162907,2.963518858,2.995732307,0,0,0,1,0,1,0,0,0,1,1,0
1635,5.886104107,1,-0.9162907,4.089868069,2.484906673,0,0,1,0,0,1,0,1,0,0,1,0
1638,6.194405556,1,-0.9162907,4.003927231,1.791759491,0,1,1,0,0,1,1,1,1,0,0,1
895,6.633318424,1,-0.9162907,4.033266544,2.995732307,0,1,0,0,0,0,1,1,0,0,1,0
1535,5.375278473,1,-0.9162907,4.694681644,5.111987591,0,1,1,0,0,0,0,0,0,1,1,0
745,6.194405556,0,-0.9162907,3.788905859,2.708050251,0,0,1,0,0,0,0,1,1,0,0,1
757,5.192956924,0,-0.9162907,3.655374289,3.68887949,0,0,0,0,0,0,0,0,0,0,1,0
1341,6.173786163,1,-0.9162907,4.462834358,1.098612309,0,0,0,1,0,1,1,1,0,0,0,1
545,5.52146101,0,-0.9162907,4.194370747,3.401197433,0,0,1,0,0,0,0,1,1,0,0,1
1590,4.499809742,1,-0.9162907,4.54519701,2.995732307,0,1,0,0,0,0,0,0,0,0,1,0
341,6.579251289,0,-0.9162907,4.387909412,2.890371799,9.495519638,1,1,0,0,0,1,1,1,0,0,0
683,5.192956924,0,-0.9162907,3.796028376,2.197224617,0,0,0,0,0,0,0,1,1,0,1,0
601,5.192956924,0,-0.9162907,4.092092037,2.995732307,0,0,0,0,0,1,0,0,0,0,1,0
1607,6.291569233,1,-0.9162907,4.282482624,2.995732307,0,1,1,0,0,1,1,1,0,1,0,1
272,5.375278473,0,-0.9162907,4.228714943,3.68887949,0,1,1,0,0,0,1,1,1,0,0,1
1619,6.761572838,1,-0.9162907,3.882614851,4.60517025,0,1,0,0,0,1,0,1,1,0,1,0
137,6.109247684,0,-0.9162907,3.988946915,3.68887949,0,0,0,1,0,0,0,1,0,1,1,0
833,4.68213129,1,-0.9162907,3.525536776,2.995732307,0,0,0,1,0,1,0,0,0,1,1,0
1267,5.991464615,1,-0.9162907,4.391481876,1.945910096,0,0,0,1,0,0,0,1,0,0,0,1
1667,5.455321312,1,-0.9162907,4.252202511,3.68887949,0,0,0,1,0,0,1,1,1,0,1,0
306,3.295836926,0,-0.9162907,4.351928234,3.583518982,0,0,0,0,0,0,0,0,1,0,0,0
1320,5.59842205,1,-0.9162907,4.10824728,1.791759491,0,1,0,0,0,0,1,1,1,0,1,0
1345,3.295836926,1,-0.9162907,4.653903008,0,0,0,0,0,0,0,0,1,1,0,1,0
198,5.723585129,0,-0.9162907,4.299758434,2.302585125,0,1,1,0,0,0,0,1,0,1,1,0
1079,5.886104107,1,-0.9162907,4.225636005,2.995732307,0,1,0,0,0,0,0,0,0,1,1,0
497,7.045776367,0,-0.9162907,4.571427345,3.295836926,0,1,1,1,0,1,0,1,1,0,0,1
1427,6.620073318,1,-0.9162907,4.166200161,1.791759491,0,0,1,0,0,1,1,1,1,0,0,1
15,4.68213129,0,-0.9162907,4.479368687,2.302585125,0,0,0,1,0,0,0,1,1,0,1,0
278,5.087596416,0,-0.9162907,4.895030022,1.791759491,0,1,1,1,0,1,0,1,1,0,0,1
1701,6.599870682,1,-0.9162907,4.539927483,3.583518982,0,1,1,0,0,0,1,1,1,0,0,1
3,2.890371799,0,-0.9162907,3.440674543,2.995732307,0,0,1,1,0,0,1,1,1,0,0,1
1554,6.628041267,1,-0.9162907,4.152691841,3.218875885,0,1,0,0,0,1,0,1,0,0,1,0
1127,5.886104107,1,-0.9162907,4.302604675,2.995732307,0,0,1,1,0,1,1,1,1,0,0,1
723,5.59842205,0,-0.9162907,4.154686928,1.945910096,8.52038765,0,1,0,0,1,1,1,1,0,0,0
219,5.703782558,0,-0.9162907,4.437035561,2.995732307,0,0,0,0,0,0,0,1,1,0,1,0
807,5.192956924,0,-0.9162907,4.650927067,2.890371799,0,1,1,1,0,1,0,1,1,0,0,1
273,5.59842205,0,-0.9162907,4.358706951,3.401197433,0,1,0,0,0,0,0,1,1,0,0,0
1543,5.59842205,1,-0.9162907,4.584967613,2.995732307,0,1,0,0,0,0,1,1,0,0,0,1
1408,6.222576141,1,-0.9162907,4.599835873,2.484906673,0,0,1,0,0,0,0,1,0,0,0,1
150,6.897705078,0,-0.9162907,4.142277241,3.583518982,0,1,1,0,0,0,1,1,1,0,0,0
1004,5.192956924,1,-0.9162907,4.687211037,2.995732307,0,0,1,0,0,1,0,0,0,1,0,1
506,4.836281776,0,-0.9162907,4.184002399,1.791759491,0,0,1,0,0,0,0,1,1,0,1,0
20,4.68213129,0,-0.9162907,4.007732868,1.791759491,0,0,0,0,0,0,0,1,0,0,0,1
57,6.396929741,0,-0.9162907,4.090805054,3.401197433,0,1,1,0,0,1,1,1,1,0,1,0
1518,4.68213129,1,-0.9162907,4.372052193,2.708050251,0,0,0,1,0,0,0,1,1,0,0,1
372,6.445719719,0,-0.9162907,4.23139286,2.995732307,0,1,1,1,0,0,1,1,0,0,0,1
1315,5.59842205,1,-0.9162907,5.000921726,4.094344616,0,1,1,0,0,0,0,1,0,0,0,0
604,6.802394867,0,-0.9162907,4.325125694,2.995732307,0,0,0,1,0,0,0,1,1,0,0,1
853,6.173786163,1,-0.9162907,3.871159315,2.995732307,0,1,0,0,0,1,1,1,1,0,1,0
657,4.787491798,0,-0.9162907,4.398293495,2.302585125,0,1,0,0,0,1,0,0,0,1,1,0
94,6.257667542,0,-0.9162907,4.370763302,2.995732307,10.27090454,1,1,0,0,1,0,1,1,0,0,1
1387,5.375278473,1,-0.9162907,4.180384636,2.302585125,0,0,1,0,0,1,1,1,0,0,0,0
673,6.249975204,0,-0.9162907,4.074600697,2.197224617,0,1,0,1,0,0,1,1,1,0,0,1
1525,5.98896122,1,-0.9162907,4.148927689,3.401197433,0,1,1,1,0,0,1,1,1,0,0,1
1251,5.662960529,1,-0.9162907,3.701894522,2.995732307,0,0,0,1,0,1,0,0,0,1,1,0
1007,5.886104107,1,-0.9162907,3.782938957,2.708050251,0,0,1,0,0,0,0,1,0,0,0,1
935,5.59842205,1,-0.9162907,4.145623684,1.791759491,0,1,0,0,0,1,1,0,0,0,1,0
867,5.934894085,1,-0.9162907,3.803100586,3.401197433,0,1,0,0,0,1,0,1,1,0,1,0
1492,5.192956924,1,-0.9162907,4.235395432,3.401197433,0,0,0,0,0,1,0,0,0,0,1,0
649,6.025866032,0,-0.9162907,4.255215645,2.995732307,0,1,1,0,1,0,0,0,0,1,0,1
488,5.288267136,0,-0.9162907,3.916214228,2.708050251,0,1,0,0,0,0,1,1,1,0,1,0
1278,5.411645889,1,-0.9162907,3.606584311,2.484906673,0,0,1,0,0,0,1,1,1,0,0,1
1047,6.501289845,1,-0.9162907,4.235583782,2.708050251,0,0,1,0,0,0,1,1,1,0,0,1
1348,6.040254593,1,-0.9162907,4.428564548,1.791759491,0,0,0,0,0,0,0,1,0,0,0,1
599,5.886104107,0,-0.9162907,4.574669838,3.496507645,0,1,1,0,0,1,1,1,1,0,0,0
593,4.499809742,0,-0.9162907,3.978147745,2.995732307,0,0,1,0,0,0,1,0,1,0,1,0
1142,6.291569233,1,-0.9162907,3.830335617,1.791759491,0,1,1,1,0,0,0,1,0,0,0,1
346,6.222576141,0,-0.9162907,4.100426197,2.484906673,0,1,0,1,0,0,0,0,0,0,1,0
837,5.192956924,1,-0.9162907,4.280270576,4.276666164,0,0,1,0,0,1,1,1,1,0,0,0
816,6.025866032,1,-0.9162907,4.068103313,3.555348158,0,1,1,0,0,0,1,1,1,0,1,0
1666,5.59842205,1,-0.9162907,4.135550499,2.890371799,0,0,1,0,0,0,0,1,0,0,0,0
73,6.222576141,0,-0.9162907,3.906688929,3.401197433,0,0,1,1,0,1,1,1,1,0,0,1
1674,6.109247684,1,-0.9162907,4.014904499,3.401197433,0,0,0,1,0,0,1,1,0,0,0,1
789,6.984716415,0,-0.9162907,3.928171873,2.995732307,0,1,1,1,0,1,1,1,1,0,0,1
1489,6.933423042,1,-0.9162907,4.288265228,3.912023067,0,1,1,0,0,0,1,1,0,0,1,0
24,5.34710741,0,-0.9162907,3.086121082,2.995732307,0,0,0,0,0,1,1,1,1,0,1,0
440,3.988984108,0,-0.9162907,3.905078888,2.302585125,0,0,1,0,0,0,0,1,1,0,0,1
1596,6.637258053,1,-0.9162907,4.249979973,2.995732307,0,1,1,0,0,1,0,1,1,0,0,1
729,4.836281776,0,-0.9162907,4.106503487,4.382026672,0,0,1,1,0,0,1,1,1,0,0,1
1174,6.173786163,1,-0.9162907,4.487421989,2.484906673,0,1,0,1,0,0,0,1,1,0,1,0
563,6.984716415,0,-0.9162907,5.279980183,3.401197433,0,1,1,0,1,0,0,1,1,0,0,0
1625,4.836281776,1,-0.9162907,4.315339088,2.995732307,0,0,0,1,0,0,1,1,1,0,1,0
1577,5.59842205,1,-0.9162907,4.079264641,4.382026672,0,0,0,1,0,1,0,0,0,1,1,0
1557,6.802394867,1,-0.9162907,4.705938339,2.995732307,0,1,1,0,0,1,0,1,1,0,0,1
1134,6.068425655,1,-0.9162907,4.685495853,2.995732307,13.49929142,1,1,0,0,0,1,1,0,0,0,0
965,5.886104107,1,-0.9162907,3.887464046,2.995732307,0,0,1,0,0,0,0,1,1,0,0,1
291,5.192956924,0,-0.9162907,5.41724205,1.791759491,0,1,0,1,0,0,1,0,0,0,0,1
202,4.499809742,0,-0.9162907,4.411803722,1.791759491,0,0,1,1,0,0,1,1,1,0,0,1
447,6.068425655,0,-0.9162907,3.96427393,3.218875885,0,1,0,0,1,0,0,1,0,0,0,1
349,6.025866032,0,-0.9162907,4.242045879,2.995732307,0,0,0,1,0,1,1,1,1,0,1,0
1642,5.298317432,1,-0.9162907,3.895527601,4.094344616,0,0,1,0,0,1,0,1,1,0,0,0
1253,5.123963833,1,-0.9162907,3.864553928,3.555348158,0,1,0,1,0,0,1,0,1,0,1,0
1212,5.59842205,1,-0.9162907,4.336898327,2.995732307,0,1,0,1,0,0,0,1,1,0,0,1
1189,6.802394867,1,-0.9162907,4.173941135,2.995732307,0,1,1,1,0,1,1,1,1,0,1,0
1095,5.780743599,1,-0.9162907,4.45430088,3.218875885,0,0,1,1,0,0,1,1,1,0,0,1
1292,6.173786163,1,-0.9162907,4.176784515,2.995732307,0,1,1,1,0,0,0,1,1,0,0,1
289,5.59842205,0,-0.9162907,4.314282894,3.401197433,0,0,0,0,0,1,0,1,1,0,1,0
868,4.836281776,1,-0.9162907,3.633366823,1.791759491,0,0,0,0,0,1,0,0,0,1,1,0
992,6.879355907,1,-0.9162907,4.283903599,3.218875885,0,1,0,1,0,0,0,1,0,1,0,1
647,6.684611797,0,-0.9162907,4.184443951,2.995732307,0,1,0,1,0,0,1,1,1,0,1,0
1240,6.551080227,1,-0.9162907,4.461623192,2.995732307,0,1,1,0,0,0,0,1,1,0,0,1
1082,6.376727104,1,-0.9162907,4.21402216,2.197224617,0,0,1,1,0,0,1,1,1,0,0,1
518,5.375278473,0,-0.9162907,3.915098429,2.995732307,0,1,1,1,0,0,1,1,1,0,0,1
991,6.291569233,1,-0.9162907,4.5151577,2.302585125,8.802371979,0,0,0,0,0,1,1,0,1,0,0
33,6.104793072,0,-0.9162907,3.581266403,3.68887949,0,0,0,0,0,1,1,0,1,0,1,0
1617,5.192956924,1,-0.9162907,4.499187469,2.302585125,0,0,0,1,0,0,0,1,0,1,0,1
28,6.55393362,0,-0.9162907,3.986907959,2.197224617,0,0,0,0,0,0,0,1,0,0,0,1
1168,6.897705078,1,-0.9162907,4.058596611,3.401197433,9.495519638,1,1,0,0,1,1,1,1,0,0,0
971,6.802394867,1,-0.9162907,4.684794426,2.995732307,0,1,1,0,0,0,1,0,0,1,0,1
536,5.59842205,0,-0.9162907,5.053528786,2.833213329,0,0,1,0,0,1,0,1,0,1,0,0
861,5.780743599,1,-0.9162907,4.793589592,3.178053856,9.495519638,1,1,0,0,0,0,0,1,0,0,0
512,5.59842205,0,-0.9162907,4.454777241,1.791759491,0,1,1,1,0,0,0,1,1,0,0,1
1371,5.375278473,1,-0.9162907,3.8467803,3.218875885,0,1,0,0,0,1,0,0,0,0,1,0
1544,6.445719719,1,-0.9162907,4.417514324,2.484906673,0,0,1,0,0,0,0,1,0,0,0,1
